,NBHD,NBHDL,NBHN,NBHT,adaptive_n_back.mean_load.logTr,ARTKCLCK,angling_risk_task_always_sunny.keep_coef_of_variation,ARTRCLCK,angling_risk_task_always_sunny.release_coef_of_variation.logTr,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,attention_network_task.hddm_thresh.logTr,ANTORTHD,BITIHDLL,BITIHDML,BITIHDSL,CRTHD,choice_reaction_time.hddm_non_decision.logTr,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,columbia_card_task_cold.loss_sensitivity.ReflogTr,CCTCPROB,CCTHAVCC,columbia_card_task_hot.gain_sensitivity.logTr,CCTHINFO,CCTHLOSS,CCTHPROB,dietary_decision.health_sensitivity.logTr,dietary_decision.taste_sensitivity.ReflogTr,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,dot_pattern_expectancy.hddm_drift.logTr,DPEHN,dot_pattern_expectancy.hddm_thresh.logTr,GNGBIAS,GNGDRPIM,HIRSCOR,holt_laury_survey.beta.ReflogTr,holt_laury_survey.prob_weighting.ReflogTr,HLTRSKAV,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,LOGCONHD,LOGGBHD,LOGHD,local_global_letter.hddm_non_decision.ReflogTr,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,motor_selective_stop_signal.hddm_non_decision.ReflogTr,MOSHT,motor_selective_stop_signal.proactive_control_hddm_drift,motor_selective_stop_signal.reactive_control_hddm_drift,PRSPLB,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,shape_matching.hddm_non_decision.ReflogTr,SMHT,SMSIHD,SHFTAC,SHFTLR,SHFTLTL,shift_task.model_beta.logTr,shift_task.model_decay.ReflogTr,SHFTMLR,SIMHD,simon.hddm_non_decision.ReflogTr,SIMHT,SIMSIMHD,simple_reaction_time.avg_rt.logTr,SPSFORWD,SPSREVRS,stim_selective_stop_signal.SSRT.logTr,STSHD,STSHN,STSHTL,stim_selective_stop_signal.reactive_control_hddm_drift,SSSSRTHI,stop_signal.SSRT_low.logTr,SSHD,SSHN,stop_signal.hddm_thresh.logTr,stop_signal.proactive_SSRT_speeding.logTr,stop_signal.proactive_slowing_hddm_drift,stop_signal.proactive_slowing_hddm_thresh,STRHD,STRHN,stroop.hddm_thresh.logTr,STRSTRHD,32CSCHD,32HD,32HN,32HT,32TSCHD,tower_of_london.avg_move_time.logTr,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,writing_task.positive_probability.logTr
s168,1.9163922149,-0.26059680760000004,0.2791428916,2.402545281,1.3217558399823195,2.0689655172,0.2578807148,1.9310344828000001,0.31582531724504553,-0.5698378259,-0.764362529,3.2368522647000004,0.33597358990000004,0.3763349306112417,-1.6411270105000002,-10.507690225807416,-7.462114904771856,-5.785340009100684,4.8751466759,-1.303448355222544,1.6665079842,0.8333333333,0.1666666667,25.2083333333,0.0625,1.0,0.006975613736425138,-3.0416666667000003,20.625,0.2854039183532086,2.0,0.0011428571,-3.7142857143,0.405508703824524,0.3142517687542892,7.8,6.0,2.7079209545999996,0.4483562409,2.2788975554,-0.34721677310000004,0.7777777778,-1.3067301153,0.0220205788,-0.3719338943,3.8121088774,1.1127687776254729,0.22355104879999999,0.5970169240245997,-0.939452448595,3.8387723519799977,221.0,4.575788509069061,0.6019739301410078,0.043806033099999996,4.0,0.6407468796,0.0019502327,0.9989257812,0.0024516932999999997,0.9166666667,-6.449609932071973,-1.0142374328000001,-0.1603452206,2.63818474,0.19873814395046854,1.7973730086000002,-0.2840163496,289.6666666667,3.5763281735000003,0.1316016775339252,1.855377625,-0.2527150751,-0.37176341590000006,4.3568072513,0.5772580901000001,17.0,2.4381248419,0.4547471572,2.3977712469999997,-0.3384195922,4.6928753701,0.13576294215222498,1.9073701509999998,-1.5221217805,0.5171568627,0.1132195907,-0.0028319321999999997,1.7408278074260142,0.4374409930639053,0.26234567880000004,4.1687374088,0.11723107713307815,1.2849470453,-0.6711901589,5.746203190540153,7.0,7.1,5.648974238161206,3.1845918594,0.322986182,0.4579927484738443,-0.5911350108,265.6666666667,5.646035652443994,4.2374641418,0.3107035268,0.60941705209067,4.855928904335276,-0.2864811389,-0.11787497599999999,3.5386480664,0.3257664602,0.6962809876530879,-1.2425623093,-0.2563443715,2.4377683428,0.3301693249,1.9405738161,-0.2294089136,7.3946812029920235,3.0,8.0,4064.0,1.8440280742,-0.7825403580000001,1.4758567096000001,0.7977244537999999,-1.5383589405018594
s170,2.5302542957,-0.7830807294000001,0.1979775865,1.5712988177,0.4054651081081644,36.4347826087,8.1398351946,25.0,2.2003009204477664,-0.3791261444,-0.7726118966000001,2.5216992922999997,0.35216414659999995,0.4158288137082377,-0.3726394922,-9.173155383350881,-7.5942716917527235,-5.5315211275018665,2.4571639802000003,-0.9504027861349856,1.2605114783,0.5,0.33333333330000003,10.4166666667,0.033333333300000004,2.0,0.01176386688729852,-3.6666666667,13.75,0.3797812990681887,3.0,-0.0088150099,-5.7264647795000005,0.4832652065199804,0.4087234801768456,9.0,5.5,1.3798250186,0.34966065,1.5925275760000002,-0.3647196582,0.6944444444,-0.7375527620000001,-1.3311090982,-0.8668360642,1.4190507591,-0.009472708167044841,0.2496757909,0.4402255201732059,-0.7108247741,2.7260075207999996,152.0,3.6506150697099113,2.387934993082531,0.8568707964000001,6.0,0.6079681158,0.001130345,0.7794122696,0.0014091396,0.4722222222,-7.824046010856294,-1.5747954047,0.08993186480000001,1.3781499737,0.1797536311600336,1.8154925597,-0.3174674698,451.3333333333,3.5212340198,0.05613515754174447,1.7987258053,0.19623151449999998,-0.5140774590999999,7.714283641039,0.6778852885000001,6.0,1.0357631097,0.37892950420000004,1.7435993278000002,-0.32668371469999996,2.3107089964,0.23678108431259665,1.8515596557,-1.0733133423999999,0.4601990050000001,0.0058701713,0.0011386117,1.5221084161589868,0.38432106916953857,0.15998293830000002,2.0778377335,0.15066225835405428,1.5377992651,-0.8346277508000001,5.7430031878094825,5.9,4.9,5.786254922233565,2.339943503606001,0.3360817133760001,0.4212561845974712,-0.7051583042680002,280.702500000001,5.728151257065468,2.5767029491010005,0.3265521896110001,0.4076389958908927,4.8655897626485585,-0.074712968768,0.147930761718,1.3736431538,0.3437021027,0.5829980382087159,-1.2788538158,-0.16594219740000002,1.2388095469,0.3299732301,1.3900854498,-0.223322678,7.455884131850183,17.0,9.0,2358.3333333333,-0.21879311989300004,-0.10834000459900002,-0.234223175103,0.7695943491,-0.8030582067707532
s173,3.6267701466,-0.4462521811,0.1792127973,1.9058242053,1.3987168811184478,34.293939343277984,7.5914467269009975,22.197266124495002,1.7403361086985187,-0.4895670337,-0.853859475,3.3531913110000002,0.3171353246,0.4010871979621573,-1.1964363898,-8.708832625104534,-7.111907684122715,-4.707497107648591,3.3867873568,-1.5249773166307938,1.6381826794999998,1.0,0.0,11.25,0.0666666667,2.0,0.008794547648453629,-3.75,11.0,0.305360052370596,3.0,-0.0088620916,-5.8579258934,0.5955468894313262,0.302594876007605,7.0,6.8,2.3365664915,0.33328820340000004,1.6471527763999998,-0.534899696,0.5,-1.5132319765,1.816222625,-0.5629734621,4.194188013,1.2424139680171673,0.1720003884,0.4992686611565356,-0.5402436899,4.8849203713,307.0,4.471322750974863,0.3498535379707482,0.2565783653,8.0,0.7028138161,0.0017377439999999998,0.9654296875,0.003307944,0.6388888889000001,-6.449609932071973,-1.0896492727,-0.1151119176,2.0076931864,0.2609741667291721,2.1641793096,-0.369369302,247.0,2.1201060419999997,0.14089819893892655,1.2477120123,-0.40387476340000006,-0.2732567905,-2.3893597141000003,0.364965493,13.0,1.5343244929000002,0.4415564176,1.6343605993,-0.4908983581,3.130213888,0.16470040673514444,1.0921781276,-2.7775942941000005,0.5777777778000001,0.0737342461,-0.0024883772,1.8764515881569799,0.4204847165535903,0.21902662609999998,4.0005113914,0.1298511459291914,1.6934016003999999,-0.4729880402,5.627621113690636,7.5,7.2,5.739792912179233,3.0210681652,0.3101194426,0.09895741898851428,-0.8139538980000001,223.3333333333,5.539300835990577,2.8051007789999995,0.31376807,0.06079116126561788,4.957000078263858,-0.08672439180000001,0.2218047091,2.8507512952000003,0.27707504239999997,0.634292050740603,-1.0125302346,-0.15607862020000002,2.053079721,0.30709376320000004,1.7307617544999998,-0.1913632384,7.1096578599897295,23.0,8.0,2171.9166666667,1.6946473165,-0.8937000714000001,0.5978541364000001,0.8058212105,-1.259375043261793
s179,2.8763980058999996,-0.6146955350000001,0.1154472295,2.2293426344,0.8109302162163288,35.4545454545,6.9811124283,23.263157894699997,2.1015696442112968,-0.34891867020000006,-0.7280785945,3.588621849,0.3778887217,0.8460501951479571,-0.5673201963000001,-2.3941522448757016,-2.501515495422726,-0.521173575956713,5.5869380535,-1.2117266031461809,1.3835829729,0.8333333333,0.0,11.958333333299999,0.1625,1.0,0.010280309374563966,-6.791666666699999,17.0416666667,0.4494921467110345,3.0,-0.0096920564,-5.2457627119,0.4759338844093594,0.4717959924402139,7.6,8.3,2.0091166961,0.1572772899,2.4648373708,-0.4690961027,0.11111111109999999,-4.8056103941,-2.1756793467,-0.2307418761,3.5297248408999997,1.310601500301064,0.2077528773,0.5693233967172816,-1.0385004381999998,3.3813588491,167.0,3.6506150697099113,2.387934993082531,0.8568707964000001,6.0,0.8828125,0.0010488719,0.976953125,0.0010286136999999999,0.7222222222,-1.3862943611198906,-1.0126447922,0.2734646216,2.9447794927999995,0.2291346899884254,2.4207740192,-0.3277970142,324.0283333333391,3.7712550228999984,0.10340512925506763,1.8651661460410005,-1.12082139665,-0.3470560111270001,13.3536702924,0.6747579895,9.0,1.9037301858,0.3938326774,2.1602265657,-0.541720395,2.5078400585,0.1326000108606543,1.9686157597,-0.56150898,0.4974874372,0.0481956153,-0.0015577583,1.232662285973142,0.3826710170747002,0.393393751,4.0723905906999995,0.0906213784446394,1.0428225863,-1.0068032151000001,5.814130531825067,5.7,5.4,5.445299556896826,4.350330914100001,0.3025003989,1.0188398998829078,-0.9847215004,243.6666666667,5.6076386141032994,3.8893848647,0.2965742355,0.6473507582825092,4.9404512372389116,-0.1639353785,0.2223153228,2.7970855106,0.33908340730000003,0.5657723780389554,-0.9596566048999999,-0.1852252481,2.9743252040000003,0.3312578814,1.4954292712000001,-0.17018628239999997,8.021931011689725,6.0,5.0,4778.0833333333,-0.2881006572,0.32776280129999996,-0.22270836019999998,0.6991630901000001,-1.020056202237785
s180,3.0988334481,-0.29377587320000004,0.1264077016,2.2620044059,1.5475625087160132,33.3333333333,3.7493960866000005,19.15,1.682740188872181,-0.6479321362,-0.8753087718000001,3.671076545,0.3458148379,0.3978444550185125,-1.9061108457,-10.024972933422204,-7.9049920013669634,-4.774259370062007,2.5370859986000003,-1.167583015614539,1.3746563319,0.6666666667000001,0.1666666667,5.375,0.1541666667,3.0,0.018821754240587667,-1.875,8.875,0.3360741779063538,2.0,-0.0157959698,-3.1175482787999997,0.39010184063222536,0.231361253081626,9.3,7.7,2.4359179647,0.4530352635,2.3502469457,-0.30088206900000003,0.4722222222,-1.3069983289,-0.5351050952,-0.0920465747,3.1862650416000005,0.7787461266510117,0.2173856087,0.5637461146659308,-1.0170844173,3.9312389163,212.0,4.5085065923544105,0.47395080202453493,0.37525354829999996,7.0,0.928125,0.0016134798000000002,1.0,0.0022306074,0.6388888889000001,-5.553730190361736,-1.0106664406,-0.17880899390000002,1.9485283437,0.2411647855774508,2.6125461013,-0.18130499079999998,389.1666666667,2.1758908479,0.13706654130412893,1.3221239403,-0.27852095829999995,-0.1041119488,6.941881635814997,0.4194510882,16.0,1.6488977603,0.5319133533,1.9453158386000002,-0.29233230649999997,2.6404285854,0.0767073702606887,1.7170906675,-0.5087108423,0.5147783251,0.08404683119999999,-0.0001447427,2.1250689829836378,0.34849350837031595,0.2281641289,2.6234529201,0.12201146979271647,1.8241388856,-0.47537445899999997,5.700443573390688,7.9,6.2,5.998936561946683,2.0155048225,0.3345730739,0.20745035895526925,-0.5072258857999999,290.3333333333,5.599655765447181,2.3742352641999998,0.33165800030000003,0.3508932011499332,4.51085950651685,-0.8853427273000001,-0.1181380884,2.9741874073,0.41260540520000005,0.7933235961010554,-1.3176213020999998,-0.28028448910000003,1.8098606054,0.3204779694,1.7464934559999998,-0.1307540356,7.2559247089280605,11.0,9.0,3205.1666666666997,0.1770760498,-0.3391675518,0.0728934051,0.8862317843,-0.7562273039167321
s182,2.0735865951,-0.3839380092,0.1238335895,1.8719271577,0.8754687373538999,4.8333333333,0.9128709292,6.1111111111000005,1.1372868156055191,-0.5599859313000001,-0.9402779848,3.0970868476,0.35569296079999996,0.4690103952771433,-1.4571387502000002,-7.034873678872428,-5.624871918393513,-3.5526904645306465,2.3584330640999998,-1.0503708138582997,1.3094219987,0.5,0.5,8.75,0.1,2.0,0.004821690246040425,-2.6666666667000003,10.2916666667,0.3743691080171671,3.0,-0.0057156863,-2.1764705882,0.4491382815121736,0.3848696497965182,7.8,6.9,1.8825487663999998,0.4279946231,2.7533677543,-0.35726442350000004,0.38277777777600014,-3.1730434861,1.2714016437,0.1910395678,4.9380558016,1.2642502197743921,0.2321296507,0.7398972109280575,-1.0705413209999999,3.8243251091,265.0,4.588677829794677,1.2161325969554209,-0.6040336064999999,3.0,0.6593782425,0.0015476052,0.9247695923,0.0027608134999999997,0.6388888889000001,-3.6646748864517766,-1.1828848644,-0.055082898500000005,2.1960072817,0.21104784714054275,2.0226066623,-0.2771043673,332.1666666667,2.4079469316999997,0.0623842966800964,1.2804089014,-0.7548947528000001,-0.4721929059,17.8936581569,0.4398745989,14.0,1.5086136090000002,0.6125340686999999,1.7980249266,-0.3873305869,2.2510266297,0.08724940240100057,1.4609381713999998,0.0800177052,0.6029411765,0.1214692877,0.0031932882,2.140949954849379,0.42859229514850106,0.21930119309999999,2.0986584585,0.11195751094480913,1.4552304919999999,-0.7704075228,5.8888779583328805,6.6,6.6,5.772997543677674,2.4394391124,0.35415432750000003,0.1639148195997109,-0.9982454584999999,313.0,5.842577766400361,2.3673116925,0.3471651774,0.2036042149379337,4.960510906913921,0.0555446183,0.13005778710000002,1.5420004744,0.4198185685,0.6025099659220624,-0.6303092132,-0.20104340920000002,1.3871742762,0.34062647170000004,1.935682629,-0.3908561364,7.444710113598925,16.0,7.0,4005.5833333333003,0.3629882125,-0.0228051778,0.314805318,0.2854970207,-1.559085899538008
s184,3.4346771027000003,-0.7784493572000001,0.30967437670000003,1.6990686758000002,0.9932517730102834,31.2727272727,4.6309704648,16.1666666667,0.7175956344191702,-0.3265670616,-0.71376346,4.4533102629000005,0.3505847295,0.9477995364015216,-0.8233696375,-7.086982069509102,-5.941329611358827,-4.926619115738973,4.6935270422,-1.5098312941902488,1.4427730771,0.5,0.33333333330000003,8.8333333333,0.0916666667,3.0,0.009785300701788277,-2.4166666667,9.8333333333,0.20046097050777395,1.0,-0.0021764706,-1.3406862745,0.605491590891698,0.5215536516789461,9.4,6.4,2.1765359972,0.3732462876,1.8843597416,-0.2365131901,0.8055555556,-3.1337779191000004,-1.3699729132,0.0,5.320134937200001,1.3789066531074567,0.15989523660000002,0.8548547055731185,-0.8308046694000001,3.7967503866,130.0,4.471322750974863,0.3498535379707482,0.2565783653,8.0,0.6199707031,0.0011679579,0.9946044922,0.0016021584,0.5833333333,-6.449609932071973,-1.0820829063,0.0405336072,2.0611879647999998,0.2404851100758513,2.5918026011,-0.3123988211,282.8333333333,4.0554104651,0.13466750984887005,1.7257483766,-1.7403122818999999,-0.41394506229999994,3.835867022426,0.5696514165000001,10.0,1.100536472,0.4640227853,2.0816881391999997,-0.013338095800000001,3.3835808363999997,0.1719848246299146,1.3086429750000002,-1.444399833,0.46305418719999997,0.0197626909,0.0018025317,2.3296115327338724,0.1539647120220322,0.2057179018,3.3486434622,0.09446703818758023,1.4285086845,-0.29419599399999996,5.577841251298354,5.9,6.1,5.564520407322693,3.6842646531,0.47719381909999997,1.0534435608102903,-0.4316410637,224.1666666667,5.482720089545817,2.9943398443,0.3010297616,0.8076354938188378,4.846808319938204,0.3592615287,0.6037515290000001,3.4061736669,0.3311147279,1.1078768246817703,-0.9233496943999999,-0.1297594251,2.4298441078999997,0.30534323879999997,1.8394942869,-0.2195036288,7.317929340266943,11.0,9.0,2793.75,-0.4079517853,-0.4328138024,0.4132379846,0.8649032587000001,-0.4666423689357862
s187,1.9027867072,-0.4273560996,0.025285040099999996,2.0467819941,0.5306282510621705,29.2916666667,10.0151153878,23.380952381,2.2568173607211497,-0.3488305725,-0.933087502,2.8311617697000004,0.4067078274,0.5656247488282767,-0.4055631682,-7.826460924414237,-6.843596861324742,-4.4906041236907095,4.1616630474,-1.6961789007093262,2.3334139009,0.6666666667000001,0.33333333330000003,2.5833333333,-0.1166666667,0.0,0.005484930230569524,-0.0833333333,19.25,0.1416435266499146,0.0,0.0011763653,-2.2587287377000003,0.706062799903307,0.6068824561195489,8.6,7.1,1.7703733122999998,0.5426649235000001,1.9954706762999999,-0.5311129726,0.30555555560000003,-2.3385846332,-0.0892438408,-0.2282999586,3.5248410059,0.6760947888444692,0.0415425174,0.7990308336125401,-0.9928100529,3.4727396196,114.0,3.6506150697099113,2.387934993082531,0.8568707964000001,6.0,0.6702904463,0.0009950182,0.6368632793,0.001333067,0.6111111111,-1.8444397271102144,-1.1543098798,0.1055121082,1.6185624306,0.1683993095039056,1.7974287336,-0.4411586850000001,335.47000000000406,3.300872026348,0.10560169280942493,2.0098781559850005,-0.9346179600480002,-0.3131838330060001,6.9272826873,0.561609250471,7.0,2.2144878931,0.5433049105000001,1.8286945169,-0.5237854725000001,2.3417417871,0.12384197020716332,2.1410248749000003,-1.240693933,0.349009901,-0.0043294713,-0.0005912229000000001,1.8744874053781952,0.6918045081786696,0.0289658339,3.1739431112,0.09058030611226388,1.7508194661,-0.7319844005,5.975081067857458,5.9,5.2,5.7604418256620455,2.3664272730209994,0.33437209014600017,0.4742692730653999,-0.7054377610599998,298.53750000000605,5.730412303316765,2.5969389680449995,0.3131063790190001,0.5055813689765658,4.893704468783151,-0.077309021469,0.09705379815600004,2.3348381214,0.35220217579999996,0.6216339736048251,-1.108435448,-0.27347447480000003,1.5415012356000002,0.32942031990000004,1.8794177032,-0.4150402332,7.629202813080042,11.0,7.0,3268.8333333333003,-0.5349764379,-0.245197853,-0.8552173281000001,0.0609308181,-1.9160704412228955
s190,2.4856835344999997,-0.6245954646,0.21444447170000003,2.9951881201,0.8109302162163288,45.789473684200004,8.860517588099999,28.05,1.5891801189258952,-0.5408393552,-0.8425191183,5.2055476115,0.36680037299999996,0.77891099685258,-1.4968618669999998,-12.359503584433085,-9.280616924171637,-5.857152209500388,3.8439755305000003,-1.279440252867014,1.4693723405,0.8333333333,0.1666666667,14.333333333299999,0.0416666667,2.0,0.018985299943787032,-3.9166666667,21.7083333333,0.14113130662868978,1.0,-0.0104042553,-1.1843971631,0.4697048906903165,0.1334081056124911,8.6,7.2,1.863207789,0.5047330885,1.8884704509999999,-0.5118755589,0.9444444444,-1.3059106658,-1.4717261275,-0.5629734621,4.194188013,1.3650713336823788,0.25095469800000003,1.4558933836535055,-0.5402436899,4.8849203713,218.0,4.471322750974863,0.3498535379707482,0.2565783653,8.0,0.7796737670999999,0.0017317564000000002,0.7400095940000001,0.0019685525,0.6388888889000001,-8.511264302067357,-0.8267977877,0.025049239900000003,1.2880702887,0.2080953120559851,1.6655685771000002,-0.4752352876,202.8333333333,4.055894354748,0.17997727694925786,2.441817236,-1.2472303501119992,-0.3658831847,10.7521711801,0.4153165388,13.0,1.9703844975,0.4827765559,2.1722313153,-0.2072199866,4.5723171769,0.16898029004557438,2.029731866,-1.4488582859999999,0.46568627450000005,0.0707085702,0.0017162718,2.007251885072121,0.364242032679603,0.1450042507,5.4226456491,0.08564254059374536,1.95033593,-0.9165200875,5.717027701406223,5.5,6.0,5.435176549265089,4.4718055586,0.32679982760000004,0.814280073662417,-0.9035831473999999,236.1666666667,5.300814246746624,5.531446616,0.33111976120000003,1.0683709874057514,4.321922710603734,0.6366347656,0.23523004169499984,3.2076572656,0.44255066090000006,0.6573472244681415,-1.5469067231,-0.1717050654,2.8759712436,0.3905744713,1.7462233237,-0.35852037859999997,7.4625829023549874,14.0,8.0,3586.5,-0.372202567,0.1501522545,-0.8336457653,0.3240489579,-1.258373536186168
s192,2.761279407,-0.2539787411,0.3182948591,1.2587152741,1.4469189829363254,30.434782608699997,8.648836426999999,23.684210526300003,2.0592204261061506,-0.4943311585,-0.7997400932000001,2.8008181095,0.3785742419,0.3911035957733807,-1.6752098656,-8.532074368937629,-4.7575584980314884,-5.467753553437944,4.9089989176,-1.3580737233357287,2.0442918243,1.0,0.0,8.5833333333,0.075,3.0,0.009455158770754977,-2.5833333333,11.416666666700001,0.2839442329253269,2.0,-0.011115731100000002,-3.29002079,0.5309987433037962,0.13132435663635605,8.8,8.2,2.8588121597,0.345530037,1.9404252084,-0.21667928399999997,0.4166666667,-2.88411625,0.7841688172,0.0,5.320134937200001,1.7962766817603817,0.2260007248,1.1747861589554318,-0.9437793146,3.5708010963,239.0,4.285442751539002,0.294066055722818,0.3968411315,9.0,0.7634371758,0.0013707298999999999,0.9810546875,0.0016632216,0.6111111111,-6.449609932071973,-0.5439753832,0.1309975219,1.8860080648,0.13307596732166105,2.0540365987,-0.4301427974,371.6666666667,4.263415574,0.05906985322519118,1.496136916,-1.5552831476,-0.4992297972,1.3232656803,0.4121364892,16.0,2.0884015991,0.368478504,2.2647414009999998,-0.45678435079999996,5.527197209600001,0.20161865960213307,1.687399441146,-1.5711744796,0.5574572127,0.08124431389999999,0.0022965047,2.060759157383844,0.4232102283575948,0.2478374682,4.2607997273,0.1096687225031649,1.8226146853,-0.3643648978,5.917548864157814,6.6,8.0,5.779714179623317,3.6157079888999997,0.36402059090000005,0.4408475914030952,-0.9926163154,292.1666666667,5.759427398068199,4.1502844917,0.3738853742,0.5058096179565473,4.9126548857360515,1.0671717791,0.5419222695,3.4172446132,0.40303598170000005,0.3616885849300726,-0.7159182118999999,-0.17594744629999998,2.8386174537,0.4172095435,1.6516309808,-0.5006301961999999,7.4566033458149406,2.0,10.0,4395.25,1.2380908618000002,-0.2561066224,0.4637935249,0.6821344260000001,-1.6942008592202702
s196,1.5263117218,-0.2302063741,0.030104158199999998,2.5417960686,0.8754687373538999,23.9523809524,5.894711108099999,24.238095238099998,2.0383083093811694,-0.5047923243,-0.7203646501000001,3.3945490158,0.4169022693,0.6700685890427572,-0.7953931959999999,-2.251856435583955,-2.625523351465831,-1.7968917573163743,4.1977296118,-1.3416101229301294,2.2054969647,0.1666666667,0.33333333330000003,23.7916666667,0.0291666667,1.0,0.003992021269537457,-2.125,8.4583333333,0.09363739511618928,2.0,0.001140825,-1.4643365169999998,0.4374336606197062,0.3665930241926473,8.4,3.7,1.1619587493999999,0.37423177469999996,2.0200528803999998,-0.3945471612,0.349444444445,-0.5854490624,-0.7783681278,-0.7534139427000001,2.4843807075999997,0.442238003953486,0.0637141563,0.8384913801482728,-1.1652624446,3.6348828618,141.2,4.548626396023127,0.3089042870246219,0.1233729884,4.0,0.789855957,0.0020313076,0.6861545563,0.0021725449,0.4166666667,-2.7483841522350163,-0.819791598,-0.41298351479999995,1.8774232175999999,0.1884004679672975,2.4243945466,-0.4404471811,292.5,3.4257582762,0.022296624795389408,2.0356817383,-0.8670245557999999,-0.2168100466,1.0275169589,0.4579819630000001,7.0,1.0945689797,0.6137357153,2.2386721984,-0.4045822324,1.6461033302,0.10453695219251442,1.9524035143,-0.5425513028,0.32891246679999997,-0.0013811987,-1.04849e-05,1.9618355883871088,0.6913684699918032,0.1237161802,1.564565327,0.0563377726060228,1.6067160362000001,-0.3204812694,5.918893854273146,5.3,3.9,5.7630990518125165,2.1169012633,0.384704391,0.6297608636467406,-0.8776182911,370.0,6.082218910376446,1.5248512577000002,0.3960497939,0.6987968878654442,5.187385805840755,-0.0116726961,-0.114899644,1.4126564709,0.3199443429,0.8446969173941645,-0.2901736787,-0.17095504315899998,1.2551099047709997,0.2906369753029998,1.9488648861419997,-0.238436217144,7.667058811909678,21.0,6.0,2349.25,-0.9012118616,-0.00019034169999999998,-0.8142223293,0.8509879333,-0.918617083733526
s198,2.0781423254,-0.4280722928,0.0318427495,3.6397456949,1.0818051703517284,30.380952381,11.6467857818,17.7894736842,1.7582946229585474,-0.339135891,-0.7794802671000001,3.1619480878,0.3748501134,0.7930380834054572,-1.0457638346,-8.185202410103578,-4.77872171613471,-2.391448325792502,3.6594076567,-1.2568689921347285,1.6324334228,0.1666666667,0.6666666667000001,13.041666666700001,-0.0291666667,2.0,0.009290046874067412,-4.2083333333,13.25,0.15810077668354605,2.0,-0.008818864800000001,-2.5603088481,0.2433668895501103,0.2662126627207026,8.7,7.1,1.5988123283000002,0.40260903579999996,2.0530716702,-0.2328793237,0.4024999999980001,-0.976135063,-0.4835084888,-0.9092231175,3.5016887022000005,0.8731719532217387,0.0462921876,1.0433554201795905,-0.7458764829000001,2.9788724794999997,205.0,3.957660661064016,0.2925898509310879,0.8291899447000001,10.0,0.8478149414,0.0012702534,0.8307193756,0.001451805,0.6944444444,-2.7483841522350163,-0.6123475027,0.0260161135,1.7474931715000002,0.3457540671329736,3.0287935428,-0.2440262576,250.0,2.2319759993,0.09559919594422732,2.0890623966999997,-0.0013952889,-0.5168389921000001,32.433349084899994,0.5797334268000001,7.0,1.0570679139,0.5240817345000001,1.9971936287,-0.28605063270000003,2.6091058977,0.0915811253334425,1.6481708411000002,-1.2419795029,0.5359801489,0.0879638006,0.0005954386,1.992246417918893,0.3617384978841362,0.2173608087,3.2136993126999998,0.1335156698384204,1.8336798926,-0.18868306079999997,5.925591802957274,6.1,6.0,5.382964840608474,2.2845926958000002,0.3956878197,0.5140157737421808,-0.6572519297,252.0,5.558114235510153,3.1407661307,0.2752450761,1.2806653416959322,4.7735055008070235,-0.7235951552000001,0.0602337948,2.2084065957,0.3368341138,0.7329599980963623,-1.0993611744,-0.1116872626,1.6390643073,0.3630141594,2.3267955471,-0.2532223182,7.859144993473469,11.0,8.0,4719.6666666667,-0.4971019758,-0.1671657055,-0.7856205475,0.8286238367000001,-1.2410443184761626
